model,heads,data,epoch,transformer,max_len,batch_size,lr,dropout,encoder-feature-layers,decoder-feature-layers,accuracy_train,f1_train,recall_train,precision_train,f1_weighted_train,recall_weighted_train,precision_weighted_train,loss_train,accuracy_val,me_accuracy_val,f1_val,me_f1_val,recall_val,me_recall_val,precision_val,me_precision_val,f1_weighted_val,me_f1_weighted_val,recall_weighted_val,me_recall_weighted_val,precision_weighted_val,me_precision_weighted_val,loss_val
MTL2,DETOXIS-EXIST,DETOXIS,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.99921875,0.9991012712385496,0.9991169648150752,0.9990857156446327,0.9992187687763924,0.99921875,0.9992188930805053,0.003159734344517346,0.7798698396143081,0.0123,0.7388881216239161,0.0131,0.7328174019096527,0.0132,0.7489637854953661,0.0129,0.7764229037230159,0.0124,0.7798698396143081,0.0123,0.7760426542250208,0.0124,1.2596195667982102
MTL2,DETOXIS-EXIST,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9970898437500001,0.9970897610078314,0.9970879267238324,0.997092333246744,0.9970898371641708,0.9970898437500001,0.9970905684883478,0.011705241451709298,0.7850836500484387,0.0107,0.7845308362199988,0.0107,0.784932787760876,0.0107,0.7876255762159186,0.0106,0.7845679536814595,0.0107,0.7850836500484387,0.0107,0.7875468337872986,0.0106,1.0835080691746302
MTL2,DETOXIS-EXIST,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9995703125000001,0.9995042443533222,0.9995367304054092,0.9994719891394073,0.999570347707359,0.9995703125000001,0.9995705590075454,0.002294937026008483,0.7805632123966326,0.0123,0.7391411083683093,0.0131,0.7327514027859896,0.0132,0.7498246198233071,0.0129,0.7768609367687851,0.0124,0.7805632123966326,0.0123,0.7764464495553229,0.0124,1.2742668313639505
MTL2,DETOXIS-EXIST,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.99791015625,0.9979101088681815,0.9979090233623282,0.9979122680397543,0.9979101529425529,0.99791015625,0.9979112232378775,0.00904001770555624,0.7834957274511265,0.0107,0.7831696025796462,0.0107,0.7833693979025899,0.0107,0.784903831199029,0.0107,0.7832010581514658,0.0107,0.7834957274511265,0.0107,0.7848397176044706,0.0107,1.0901267579623632
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.7061155913978495,0.7058538339991655,0.7059484641867537,0.7064991056612111,0.7059193610741947,0.7061155913978495,0.7064626635020154,0.5504222957677739,0.7827871550289391,0.0107,0.7802898357138004,0.0108,0.7824755181426152,0.0107,0.7930502466254659,0.0105,0.7803630734276524,0.0108,0.7827871550289391,0.0107,0.7928748672988599,0.0105,0.5108586149083243
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.7333333333333333,0.7153996528004096,0.7112961587580089,0.7305670490113603,0.7275984248770067,0.7333333333333333,0.7321605005587004,0.5169308272260492,0.8242596680001839,0.0092,0.8215249039153883,0.0092,0.82819493549326,0.0091,0.8225254525546479,0.0092,0.8250610790502456,0.0092,0.8242596680001839,0.0092,0.8333533416879378,0.009,0.39820014155573313
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.8626176075268818,0.8625885152655884,0.8625836607558263,0.8628173495854601,0.862595493681367,0.8626176075268818,0.862797332305918,0.3367427134706128,0.798481630523884,0.0104,0.7966041304683833,0.0105,0.7982007284083472,0.0104,0.8080616661433538,0.0102,0.7966697555362499,0.0105,0.798481630523884,0.0104,0.8078989075673284,0.0103,0.5722668788499303
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.8732190860215054,0.8694387452928671,0.8694850787581656,0.8694105751591292,0.8732245146613126,0.8732190860215054,0.8732471571804951,0.30455573414282133,0.8327488849036648,0.009,0.8301055431453417,0.0091,0.8361867523699527,0.0089,0.8309082365500815,0.009,0.8335116389441557,0.009,0.8327488849036648,0.009,0.8409859586662701,0.0088,0.4057145396868388
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.936206317204301,0.93619978990862,0.9361836235123878,0.9362683260019917,0.9362032223476797,0.936206317204301,0.9362524889962953,0.17579474474193268,0.7997174404451399,0.0104,0.7991062723599466,0.0104,0.7996141205339924,0.0104,0.8030314561169096,0.0104,0.7991316189330567,0.0104,0.7997174404451399,0.0104,0.8029770115983987,0.0104,0.641935274998347
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.937415994623656,0.935571157285094,0.9358017016682055,0.9353527365867136,0.9374315808457034,0.937415994623656,0.9374586346854727,0.16668303510754978,0.840336138317929,0.0088,0.8364483776236546,0.0089,0.8390911834531591,0.0089,0.8369084909020039,0.0089,0.8406161539824802,0.0088,0.840336138317929,0.0088,0.8438860825449233,0.0088,0.4544252432054943
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9747647849462366,0.97476287661232,0.9747542346590311,0.9747785080466457,0.9747644419914174,0.9747647849462366,0.9747710875789707,0.07679403041519464,0.796717962093549,0.0105,0.7961582949774964,0.0105,0.796588812841489,0.0105,0.7994041100966086,0.0104,0.7961882439162471,0.0105,0.796717962093549,0.0105,0.79933344854293,0.0104,0.7801080455382665
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9748319892473118,0.9740848038831164,0.9741793600264123,0.9739980383053594,0.9748346569537517,0.9748319892473118,0.9748446827307916,0.07600533223450585,0.8412420103922381,0.0088,0.8373654577255136,0.0089,0.8399193283047903,0.0088,0.8379399897863544,0.0089,0.8415110164575588,0.0088,0.8412420103922381,0.0088,0.8448011893120938,0.0087,0.5744029516975085
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9881048387096774,0.9881041887030149,0.9881059359623544,0.9881058837088469,0.9881048398912352,0.9881048387096774,0.9881082832300795,0.03651864650791952,0.797424360980699,0.0105,0.7969263328525406,0.0105,0.7972868387641364,0.0105,0.7999852086808361,0.0104,0.7969583359461311,0.0105,0.797424360980699,0.0105,0.7999101928544816,0.0104,0.9057434507542187
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.987869623655914,0.9875095732892063,0.9876302891466157,0.9873921662285584,0.9878711626480777,0.987869623655914,0.987875826770004,0.03621871898699332,0.8409364510047362,0.0088,0.8365385349647567,0.0089,0.8375759015891765,0.0089,0.8368028779565873,0.0089,0.8410517673677654,0.0088,0.8409364510047362,0.0088,0.842413659536985,0.0088,0.6598147289620505
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9936323924731184,0.9936322869802519,0.9936328144803808,0.9936322473963134,0.9936323932551583,0.9936323924731184,0.9936328819438256,0.02037644110937973,0.7944245721241027,0.0105,0.7937424550743006,0.0105,0.7943384896104707,0.0105,0.7978254958727282,0.0105,0.7937656304335111,0.0105,0.7944245721241027,0.0105,0.7977832663996767,0.0105,1.0027577247884538
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.994674059139785,0.9945147375670074,0.9945700827211278,0.9944600468263722,0.9946744461667854,0.994674059139785,0.9946754507796157,0.017795402077508602,0.8451841633328735,0.0087,0.840628622778199,0.0088,0.8408322080828794,0.0088,0.8409761585777318,0.0088,0.8452019814887735,0.0087,0.8451841633328735,0.0087,0.8457422768975833,0.0087,0.7225725955433316
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9965389784946236,0.9965388732468489,0.9965378588677577,0.9965403827683138,0.9965389743152621,0.9965389784946236,0.9965394652573043,0.012148356186952041,0.8004191817572099,0.0104,0.8001652956469838,0.0104,0.8003276731284632,0.0104,0.8017275654106243,0.0104,0.8001876450583145,0.0104,0.8004191817572099,0.0104,0.8016800330328534,0.0104,1.038090387980143
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9967741935483871,0.9966775773881544,0.996695141122812,0.9966605666690347,0.9967742321426958,0.9967741935483871,0.9967747924396004,0.0110515506503733,0.8466970156803237,0.0087,0.8424260497881193,0.0088,0.8435531322553371,0.0088,0.8423835768965706,0.0088,0.8468065205345778,0.0087,0.8466970156803237,0.0087,0.8479457102170782,0.0087,0.7756922844383451
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9976814516129032,0.9976813816848393,0.9976809766982774,0.9976819443985117,0.9976814507734556,0.9976814516129032,0.9976816076542064,0.00806536728926804,0.7968943289365825,0.0105,0.7963753778498712,0.0105,0.7967467923093785,0.0105,0.7996320599719505,0.0104,0.796409153724425,0.0105,0.7968943289365825,0.0105,0.7995500837529922,0.0104,1.081886398792267
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.998067876344086,0.9980099703332048,0.9980542021148701,0.9979661997777225,0.9980679500361191,0.998067876344086,0.998068458880436,0.006563934721446958,0.8454832850508115,0.0087,0.8410763517920337,0.0088,0.8418419065019043,0.0088,0.8415764344518608,0.0088,0.8455346481989248,0.0087,0.8454832850508115,0.0087,0.8467877738694357,0.0087,0.7997452747490671
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.998168682795699,0.9981686187659704,0.9981678369263784,0.9981697895410111,0.9981686811950634,0.998168682795699,0.9981690685049245,0.00623408186024741,0.8009501453163426,0.0104,0.8007427741550781,0.0104,0.8008739187340271,0.0104,0.8020617996287971,0.0104,0.8007613613153417,0.0104,0.8009501453163426,0.0104,0.8020223607207828,0.0104,1.0896927777263854
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9986559139784946,0.9986157082472721,0.9986335065468444,0.9985983284807329,0.9986559376447758,0.9986559139784946,0.9986563561552151,0.004844982438374647,0.8466981652641744,0.0087,0.8424729114570125,0.0088,0.8435082053581733,0.0088,0.8421766508473343,0.0088,0.8468449556005337,0.0087,0.8466981652641744,0.0087,0.8476970390932775,0.0087,0.813002297282219
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9990591397849462,0.9990590958374315,0.9990585659957105,0.999059738493532,0.9990591393248923,0.9990591397849462,0.9990592516764114,0.0038000234797339063,0.8000689321111857,0.0104,0.7996902787577731,0.0104,0.7999370373173478,0.0104,0.8020075078278991,0.0104,0.7997205817602492,0.0104,0.8000689321111857,0.0104,0.8019350052661289,0.0104,1.1063974413606856
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.999260752688172,0.9992385715478511,0.9992326574763941,0.999244621055673,0.9992607496264775,0.999260752688172,0.9992608743789463,0.003207987477494058,0.8471545500528809,0.0087,0.8430453928728356,0.0088,0.8442245213027333,0.0088,0.8424022158361106,0.0088,0.8473601391951091,0.0087,0.8471545500528809,0.0087,0.8480774161374622,0.0087,0.8124229954348671
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.6982022849462366,0.6976873157720341,0.6980339149034521,0.6992675579424019,0.697745712741215,0.6982022849462366,0.6992152747794587,0.5589596045113379,0.7901970464763892,0.0106,0.788840050721993,0.0106,0.7899574793094901,0.0106,0.7973044027087013,0.0105,0.7888931250119595,0.0106,0.7901970464763892,0.0106,0.7971642337725839,0.0105,0.48348490844170255
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.7291666666666667,0.7067955608311276,0.702557034414481,0.730134609344818,0.7206289455482862,0.7291666666666667,0.7297764811250007,0.5245943877325263,0.8221416747137535,0.0092,0.8185447330415572,0.0093,0.823341365592037,0.0092,0.8205762810203933,0.0093,0.822592909409868,0.0092,0.8221416747137535,0.0092,0.8296835806529034,0.0091,0.3985661233464877
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.8583165322580646,0.8582631639797642,0.8582360032081267,0.8585912070943131,0.8582812968147321,0.8583165322580646,0.8585468688524163,0.34837517590932954,0.8005977221352808,0.0104,0.8000031828699676,0.0104,0.8004434759573655,0.0104,0.8038437519329842,0.0103,0.8000376872544909,0.0104,0.8005977221352808,0.0104,0.8037564244113348,0.0103,0.5287058108382755
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.8696572580645162,0.8659577059560032,0.8665999443006873,0.8654142119025886,0.8697643377061333,0.8696572580645162,0.8699652157927151,0.3135120121942413,0.8256274428656827,0.0092,0.8217008836563429,0.0092,0.8260625841513478,0.0091,0.8257524757562227,0.0092,0.8257116790417662,0.0092,0.8256274428656827,0.0092,0.8340797160535587,0.009,0.41366194105810583
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9320228494623656,0.9320106344724216,0.9319776068081417,0.9321506477078427,0.9320160402941939,0.9320228494623656,0.932116196713673,0.18911996171759662,0.8005983431452914,0.0104,0.8000663154933152,0.0104,0.8004160849418624,0.0104,0.8034742506223049,0.0103,0.8001054577655499,0.0104,0.8005983431452914,0.0104,0.8033679573787081,0.0103,0.6302564162347052
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9351814516129032,0.9333282104889106,0.9338913672238155,0.9328013166863208,0.9352225012226667,0.9351814516129032,0.9352978936662797,0.17337937051810887,0.8366926472616912,0.0089,0.8327122639878597,0.009,0.8351767907344474,0.009,0.8325821319328417,0.009,0.8370208243973913,0.0089,0.8366926472616912,0.0089,0.8395923372074231,0.0089,0.4579131402903133
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9717237903225806,0.9717207008067751,0.9717040916182473,0.9717544505856128,0.9717230525003331,0.9717237903225806,0.9717394525390379,0.08727405494759961,0.8021890602876518,0.0104,0.801986776779193,0.0104,0.8021056690718135,0.0104,0.8032231060909124,0.0103,0.8020067850599905,0.0104,0.8021890602876518,0.0104,0.8031791127179794,0.0103,0.7215125524335437
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9718918010752688,0.9710662866333137,0.9713417859919214,0.9708031607456553,0.9718997627359336,0.9718918010752688,0.9719194172171063,0.08336541975738218,0.837147652549777,0.0089,0.831948309147571,0.009,0.8317713201539456,0.009,0.8334171051288684,0.009,0.8369338593841957,0.0089,0.837147652549777,0.0089,0.8379360552207841,0.0089,0.5497371473246151
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9850806451612903,0.9850797526637981,0.9850745419837322,0.9850928646922783,0.9850805000160576,0.9850806451612903,0.9850882556944456,0.04737134149713662,0.8035916113967756,0.0103,0.8032701254268136,0.0103,0.8035048363760995,0.0103,0.8053490310139638,0.0103,0.803290891881646,0.0103,0.8035916113967756,0.0103,0.8053030303238167,0.0103,0.8426553769244087
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.986206317204301,0.9857985060312513,0.9860484859824297,0.985556006426713,0.9862098577344602,0.986206317204301,0.9862204628346951,0.04367398054999931,0.8403290108980549,0.0088,0.8358649473402016,0.0089,0.8368868908910889,0.0089,0.8357060290885407,0.0089,0.8404463016307796,0.0088,0.8403290108980549,0.0088,0.8413943441689723,0.0088,0.6622975516650411
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9927587365591398,0.9927583142767041,0.992756910358969,0.992760485792234,0.9927587228376252,0.9927587365591398,0.9927594766468173,0.023597773598251683,0.7972455100976228,0.0105,0.7969369432052761,0.0105,0.79718293548289,0.0105,0.7989915907420371,0.0104,0.7969524870483164,0.0105,0.7972455100976228,0.0105,0.7989594911989883,0.0104,0.9544384857018787
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9932795698924732,0.9930793725136215,0.9931489080382683,0.993010765479214,0.9932800048499063,0.9932795698924732,0.9932813168208163,0.023218536224486608,0.838814779049984,0.0089,0.8345012178846639,0.009,0.8361243769908343,0.0089,0.8345623817168837,0.009,0.838986157450134,0.0089,0.838814779049984,0.0089,0.8407719219485361,0.0088,0.7437816987435023
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.995127688172043,0.9951275367467783,0.9951265714346482,0.9951287604796344,0.9951276821449315,0.995127688172043,0.9951279345220639,0.01632921097084119,0.8020061728395061,0.0104,0.8016124322342811,0.0104,0.8018301874168655,0.0104,0.8040495468230693,0.0103,0.8016508067948223,0.0104,0.8020061728395061,0.0104,0.8039493186248169,0.0103,0.9910120195812648
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9958165322580645,0.9956920752739713,0.9958001563062533,0.9955854822949218,0.9958170198270112,0.9958165322580645,0.9958189123594012,0.014589972763387384,0.8397257092932359,0.0089,0.8358275078734765,0.0089,0.8379825987584771,0.0089,0.8345455562629711,0.009,0.8401259687093718,0.0088,0.8397257092932359,0.0089,0.8413622113741838,0.0088,0.7636004928085539
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.997614247311828,0.9976141383113164,0.9976138796795094,0.997614565940865,0.9976142466734073,0.997614247311828,0.9976144150240668,0.008883798478004742,0.8021840922075663,0.0104,0.8017536259919215,0.0104,0.8020185586908891,0.0104,0.8044592267368056,0.0103,0.8017900939179731,0.0104,0.8021840922075663,0.0104,0.8043651297987642,0.0103,1.0478179544210433
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9976310483870968,0.9975602821594022,0.9975984400987956,0.9975223147259328,0.9976311338640607,0.9976310483870968,0.9976313991039808,0.008478969220893197,0.840786545270612,0.0088,0.836233477884522,0.0089,0.8369222346303393,0.0089,0.8361975390690464,0.0089,0.8408625325336931,0.0088,0.840786545270612,0.0088,0.841559949636229,0.0088,0.794274260600408
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9983030913978495,0.9983029330131957,0.9983009601728143,0.9983053511273813,0.9983030866473216,0.9983030913978495,0.9983035271006114,0.0060104895273902,0.8027110192016295,0.0104,0.8022586161508911,0.0104,0.8025747716195466,0.0104,0.8051790214580457,0.0103,0.8022894353342238,0.0104,0.8027110192016295,0.0104,0.8051029674893769,0.0103,1.0864970581399072
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.998891129032258,0.9988581137262849,0.9988992530368022,0.9988172450402966,0.9988911862836364,0.998891129032258,0.9988914989450741,0.004696343079652457,0.8394245183243665,0.0089,0.8353662296891529,0.009,0.8372945993658145,0.0089,0.8348875217381014,0.009,0.8397188919009666,0.0089,0.8394245183243665,0.0089,0.8414054890583907,0.0088,0.8241068041986889
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9984038978494624,0.9984038201960356,0.9984035042881082,0.9984044236656742,0.998403897639404,0.9984038978494624,0.9984041849683412,0.005141752039508579,0.8064141018953226,0.0103,0.806106707030702,0.0103,0.8062788900871863,0.0103,0.8080067872381734,0.0103,0.806136803495271,0.0103,0.8064141018953226,0.0103,0.8079310360519102,0.0103,1.0795334094100528
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9993783602150538,0.9993597181285668,0.9993568062764708,0.999362882533336,0.9993783546920492,0.9993783602150538,0.9993785874378396,0.0033260554011087483,0.8400291994298064,0.0088,0.8360857814965481,0.0089,0.8382389923906887,0.0089,0.8351572023518317,0.009,0.8403836956052757,0.0088,0.8400291994298064,0.0088,0.8419108087065676,0.0088,0.8320466801524162
MTL2,EXIST-HatEval,EXIST,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.678125,0.6775236685395088,0.6779930020333247,0.6792325795055343,0.6775791639590607,0.678125,0.6792099549613622,0.5819069439044563,0.7778532304940755,0.0108,0.7757762476602306,0.0109,0.7775781988055653,0.0108,0.787701844060947,0.0106,0.7758428252263018,0.0109,0.7778532304940755,0.0108,0.7875488398215209,0.0106,0.4985982611775398
MTL2,EXIST-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.7123487903225806,0.6824108454398643,0.6798684919913407,0.7169673384234263,0.6990360263210382,0.7123487903225806,0.7151906869774354,0.5462051528435883,0.8180413390352692,0.0093,0.8140637328330633,0.0094,0.8181557758077179,0.0093,0.8149154951574408,0.0094,0.8184861021165115,0.0093,0.8180413390352692,0.0093,0.823750544052604,0.0092,0.40392622285419044
MTL2,EXIST-HatEval,EXIST,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.8455309139784946,0.8454285368544665,0.8454349790958273,0.8461494566225642,0.8454494030867533,0.8455309139784946,0.8460950059824345,0.37454367876854,0.7981273443127903,0.0104,0.7970525274570195,0.0105,0.7979393442738374,0.0104,0.8030066821752968,0.0104,0.7970983501912509,0.0105,0.7981273443127903,0.0104,0.8029020333785273,0.0104,0.524936551683479
MTL2,EXIST-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.862869623655914,0.8590993973981711,0.8600085176164572,0.8583070939400651,0.8630317930470298,0.862869623655914,0.8633050197395373,0.32901079315812354,0.8422996275348323,0.0088,0.8381575949922505,0.0089,0.8404970122851443,0.0088,0.8389932460309634,0.0089,0.8424297841213015,0.0088,0.8422996275348323,0.0088,0.8455939731736588,0.0087,0.37890966385602953
MTL2,EXIST-HatEval,EXIST,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9234038978494624,0.9233841158235631,0.923355880848135,0.9236461447180565,0.9233901852301623,0.9234038978494624,0.9236102113798863,0.2115671063743291,0.7919588518766922,0.0106,0.7909234801852676,0.0106,0.7917466950107903,0.0106,0.7972732066948377,0.0105,0.7909709948144125,0.0106,0.7919588518766922,0.0106,0.7971509249480333,0.0105,0.6506862249639299
MTL2,EXIST-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9302923387096774,0.92834256547437,0.9291703619409528,0.9275835956727111,0.9303572634042713,0.9302923387096774,0.9304874180980596,0.18591754375205882,0.8371467328826965,0.0089,0.8326052935615147,0.009,0.834186736576964,0.009,0.8338905758097725,0.009,0.8371650439041813,0.0089,0.8371467328826965,0.0089,0.8399390103745497,0.0088,0.465730177031623
MTL2,EXIST-HatEval,EXIST,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.965171370967742,0.9651677966616189,0.9651497011845496,0.9652332337552817,0.9651697301945001,0.965171370967742,0.9652154249522663,0.10313047169938043,0.790192388901309,0.0106,0.7889861948319077,0.0106,0.7899550261311032,0.0106,0.7952113567801542,0.0105,0.7890447065935219,0.0106,0.790192388901309,0.0106,0.7950824842424054,0.0105,0.7272076487541199
MTL2,EXIST-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9695900537634408,0.9687065518203729,0.9691107609877143,0.9683216096410903,0.9696031225838885,0.9695900537634408,0.9696344073126015,0.09103773619218539,0.8416954062629328,0.0088,0.8374006078089644,0.0089,0.8387168134237081,0.0089,0.8374409007220025,0.0089,0.8418544284573457,0.0088,0.8416954062629328,0.0088,0.8432979001319281,0.0088,0.5369689982798365
MTL2,EXIST-HatEval,EXIST,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9842405913978494,0.9842397154608831,0.9842321081957687,0.9842597846423382,0.9842403427745537,0.9842405913978494,0.984252555197718,0.048772629238014176,0.7880803338549817,0.0106,0.7872050019964265,0.0107,0.7879947222645011,0.0106,0.7920148120895844,0.0106,0.7872299120770371,0.0107,0.7880803338549817,0.0106,0.7919761834459548,0.0106,0.8719265715943443
MTL2,EXIST-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9863407258064516,0.9859363976548096,0.9861228061086681,0.9857558804157556,0.9863436374562493,0.9863407258064516,0.9863521123344926,0.04379468248926744,0.8404814457166505,0.0088,0.8355507826165409,0.0089,0.8359232311125204,0.0089,0.8371608128910285,0.0089,0.8403156919325907,0.0088,0.8404814457166505,0.0088,0.8420154283445506,0.0088,0.6403751035531362
MTL2,EXIST-HatEval,EXIST,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9906922043010752,0.9906919190690628,0.9906908675572896,0.9906956660301439,0.9906921843704082,0.9906922043010752,0.9906948597782238,0.02897224237319953,0.7930148793998559,0.0105,0.7926391040338251,0.0106,0.7928847028265189,0.0105,0.794859917337794,0.0105,0.7926702246980287,0.0106,0.7930148793998559,0.0105,0.7947909617642667,0.0105,0.9340380706720882
MTL2,EXIST-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9920362903225806,0.9918000608117732,0.9919858217273939,0.991618020014641,0.9920377514972634,0.9920362903225806,0.9920427257838151,0.02641351789640393,0.8454881133029843,0.0087,0.8409348498412663,0.0088,0.8416134034264967,0.0088,0.8415444347583039,0.0088,0.8454671990086812,0.0087,0.8454881133029843,0.0087,0.8466683796633155,0.0087,0.687732440398799
MTL2,EXIST-HatEval,EXIST,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9948252688172042,0.9948251061591,0.9948233550791248,0.9948277213711283,0.994825256594757,0.9948252688172042,0.9948261084421365,0.016630976168709177,0.7898424497602902,0.0106,0.7892491941108306,0.0106,0.7896695070702123,0.0106,0.7927561037619203,0.0105,0.7892892197537617,0.0106,0.7898424497602902,0.0106,0.7926606471048762,0.0106,1.048944604727957
