model,heads,data,epoch,transformer,max_len,batch_size,lr,dropout,encoder-feature-layers,decoder-feature-layers,accuracy_train,f1_train,recall_train,precision_train,f1_weighted_train,recall_weighted_train,precision_weighted_train,loss_train,accuracy_val,me_accuracy_val,f1_val,me_f1_val,recall_val,me_recall_val,precision_val,me_precision_val,f1_weighted_val,me_f1_weighted_val,recall_weighted_val,me_recall_weighted_val,precision_weighted_val,me_precision_weighted_val,loss_val
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.905241935483871,0.9026586817511888,0.903699056123658,0.9017344689683231,0.9053569797216692,0.905241935483871,0.9055822782273838,0.24619955492596474,0.8277465857359635,0.0091,0.8242685259424463,0.0092,0.8280731424570538,0.0091,0.8228263982483546,0.0092,0.8284447172250011,0.0091,0.8277465857359635,0.0091,0.831415712003389,0.009,0.4214804791741901
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8885752688172042,0.8885391316857119,0.8885124629878408,0.8888503085190995,0.8885511410039101,0.8885752688172042,0.8888114699350135,0.2980700221513548,0.7924854683657501,0.0106,0.7917352978761218,0.0106,0.7922445386790172,0.0106,0.7961917986893393,0.0105,0.7917890820165744,0.0106,0.7924854683657501,0.0106,0.7960554408568105,0.0105,0.5015282063020601
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.9102150537634408,0.9077303517932821,0.908669919950271,0.9068966639471674,0.9103129119277881,0.9102150537634408,0.9105112207444037,0.23644175197007838,0.8304756977973973,0.0091,0.8272737444226331,0.0091,0.831517326640431,0.009,0.8255383336731587,0.0092,0.8312590569347307,0.009,0.8304756977973973,0.0091,0.8344560161220246,0.009,0.4236522672904862
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.895413306451613,0.8953879419734285,0.8953701850096014,0.8956226132135712,0.8953965106383629,0.895413306451613,0.8955966036799479,0.2851326132653862,0.7919569888466602,0.0106,0.7911979269562494,0.0106,0.7917070554266818,0.0106,0.7957302599433574,0.0105,0.7912533918148585,0.0106,0.7919569888466602,0.0106,0.7955883179058276,0.0105,0.5028486791584227
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.9138104838709677,0.911452362923775,0.9125273544656325,0.9105006762957583,0.9139158458774232,0.9138104838709677,0.9141382140220985,0.22647512651258897,0.830475237963857,0.0091,0.8272134994701551,0.0091,0.831306202779483,0.009,0.825320973842986,0.0092,0.8312486648626983,0.009,0.830475237963857,0.0091,0.8341354256458944,0.009,0.42485554599099695
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.6724630376344086,0.4244284680918282,0.5002585278667426,0.5078545622566107,0.5617922441731094,0.6724630376344086,0.5712109984800378,0.6306537051354685,0.6818179883143006,0.0139,0.4054052374613004,0.0146,0.5,0.0149,0.3409089941571503,0.0141,0.5528255017060004,0.0148,0.6818179883143006,0.0139,0.4648762429647637,0.0148,0.6111690836293356
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.5985215053763441,0.47946282840579163,0.5325349790901285,0.5853277769950663,0.5219588164596722,0.5985215053763441,0.5883823375522208,0.6706597273708671,0.6406295121166138,0.0116,0.5291245363628232,0.012,0.5749518244573273,0.0119,0.7009639360548162,0.011,0.568139274744819,0.012,0.6406295121166138,0.0116,0.688221637305596,0.0112,0.649590482030596
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.6942204301075269,0.4612989454745593,0.5249172080605641,0.7319458397385301,0.5898265369351756,0.6942204301075269,0.7176401817172083,0.5863059882194765,0.7376597737359117,0.0131,0.611904653015022,0.0145,0.6128535458401885,0.0145,0.7417435968662385,0.013,0.6921566166813264,0.0137,0.7376597737359117,0.0131,0.7402645176600742,0.0131,0.543106056536947
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.6699092741935484,0.6115554454090415,0.6221615587503763,0.6857634958882319,0.6371662097823594,0.6699092741935484,0.6812733787948676,0.6222946747336336,0.7156934289787097,0.0109,0.6836553098634585,0.0112,0.6824018621596247,0.0112,0.7254134586037735,0.0108,0.7006314572812908,0.0111,0.7156934289787097,0.0109,0.7225368200050368,0.0108,0.5595748739583152
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.7658770161290323,0.6957149085866217,0.681510729727087,0.742914968804901,0.7491972907174262,0.7658770161290323,0.7571173268814113,0.4959036326216114,0.7547243005076575,0.0128,0.696589998597782,0.0137,0.6878262673460458,0.0138,0.7217239075164466,0.0133,0.7446412907678915,0.013,0.7547243005076575,0.0128,0.7469405395674319,0.0129,0.5059292554855347
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.7663306451612903,0.750150044897413,0.7448775947137383,0.7678763494300547,0.7609815409597054,0.7663306451612903,0.7671953049481798,0.48841655568409986,0.7962068331264083,0.0097,0.7903898087389889,0.0098,0.7927738417678284,0.0098,0.7932438440345295,0.0098,0.7960239699345596,0.0097,0.7962068331264083,0.0097,0.8008482558434526,0.0096,0.4431101854358401
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.803024193548387,0.7570890287365455,0.7435944893858754,0.7822016147852645,0.7958204087511238,0.803024193548387,0.7974076096348635,0.43291925497913875,0.7657991081406116,0.0126,0.7095169031028188,0.0135,0.6985070578945943,0.0137,0.7361302308036567,0.0131,0.755922927063587,0.0128,0.7657991081406116,0.0126,0.7578354843632257,0.0128,0.49664212082113546
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8297043010752688,0.8234246423649905,0.8214789074854663,0.8259851750433871,0.8291051801403361,0.8297043010752688,0.8290859863802285,0.3876673631610409,0.8215335448567618,0.0092,0.8165238747281289,0.0093,0.8174809649460759,0.0093,0.816819650595414,0.0093,0.8216283431213756,0.0092,0.8215335448567618,0.0092,0.8229268809651735,0.0092,0.40677358869995384
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8323924731182796,0.7967514098811821,0.7839436808004072,0.8171394551134936,0.8277645851735805,0.8323924731182796,0.8289004533352593,0.3874418579602755,0.7708730217856344,0.0125,0.7196590233058779,0.0134,0.7099676950710991,0.0135,0.7425901186417803,0.013,0.7630436854915217,0.0127,0.7708730217856344,0.0125,0.765191498689094,0.0126,0.5008451810904913
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8547211021505376,0.8499872334929727,0.8491251253485016,0.8509798114756901,0.8545259070688683,0.8547211021505376,0.8544540484451184,0.33913763035689637,0.8271400652963627,0.0091,0.8226326539357723,0.0092,0.824633505684714,0.0092,0.8229395266853405,0.0092,0.8273439323907222,0.0091,0.8271400652963627,0.0091,0.8297621654128019,0.0091,0.4025267769183431
MTL2,DETOXIS-HatEval,DETOXIS,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8565524193548388,0.8276360292073391,0.8153914736286586,0.8456426341140887,0.8532514717467512,0.8565524193548388,0.854339939963246,0.34503082322177064,0.7708719575142878,0.0125,0.7232886996768546,0.0133,0.7151984896563024,0.0134,0.7391352243311664,0.0131,0.7649042069609923,0.0126,0.7708719575142878,0.0125,0.7648683834255781,0.0126,0.5095455374036517
MTL2,DETOXIS-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8727150537634408,0.8687089614585748,0.8681664474479434,0.8693024016638636,0.8726162544762252,0.8727150537634408,0.8725656019022321,0.30528146988281646,0.8300202326757713,0.0091,0.8264731015778617,0.0091,0.8298646561637749,0.0091,0.8249336669724417,0.0092,0.8306749114311603,0.0091,0.8300202326757713,0.0091,0.8331095995373692,0.009,0.4007293709686824
MTL2,DETOXIS-HatEval,DETOXIS,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8753192204301076,0.851226579621686,0.8405678808068862,0.8656041565540745,0.8730941784178737,0.8753192204301076,0.8736959035069646,0.3107988489571438,0.7745687040367812,0.0124,0.7308557789514238,0.0132,0.7238886559412798,0.0133,0.7426924533067639,0.013,0.7702288623493487,0.0125,0.7745687040367812,0.0124,0.7696190475804991,0.0125,0.5224785121423857
MTL2,DETOXIS-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8856854838709678,0.8821577535661949,0.8818562194927445,0.8824732861722572,0.8856391977413424,0.8856854838709678,0.8856061496918823,0.2796357748489226,0.8329033889731917,0.009,0.8293258832722463,0.0091,0.8327326698615606,0.009,0.828014961544984,0.0091,0.8334962045311365,0.009,0.8329033889731917,0.009,0.8361042606251952,0.0089,0.40300426419292174
MTL2,DETOXIS-HatEval,DETOXIS,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8886760752688172,0.8679481721362954,0.8582055812647911,0.8805833953753621,0.8869715754150352,0.8886760752688172,0.8874718146887204,0.2846809807403754,0.7752540947840061,0.0124,0.7300540145925202,0.0132,0.7218754876513982,0.0133,0.7437736391882406,0.013,0.7701827046880052,0.0125,0.7752540947840061,0.0124,0.7693715706495117,0.0125,0.532900503703526
MTL2,DETOXIS-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.896051747311828,0.8928232139225869,0.892468505839312,0.8931970305420094,0.8960038251857665,0.896051747311828,0.8959739654329578,0.25833139649482184,0.8342656458362073,0.009,0.8305661572912506,0.0091,0.8333743396902884,0.009,0.8288983267496665,0.0091,0.8348263947985306,0.009,0.8342656458362073,0.009,0.8364794485610207,0.0089,0.40740129819938115
MTL2,DETOXIS-HatEval,DETOXIS,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.8980846774193548,0.8797577652623593,0.8706710360329767,0.8912607163069349,0.8966892547139022,0.8980846774193548,0.8971420143841901,0.26456830867676323,0.7771037983844361,0.0124,0.7333313137725064,0.0132,0.7257348218146445,0.0133,0.7450303023902531,0.013,0.7726042431399514,0.0125,0.7771037983844361,0.0124,0.7712809729932546,0.0125,0.5410530271274703
MTL2,DETOXIS-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.9015456989247312,0.8985426217689797,0.8983139605689159,0.8987827557933242,0.9015161595738705,0.9015456989247312,0.901497471191375,0.24618429229945266,0.836389616958661,0.0089,0.8324228328491763,0.009,0.8346047139578019,0.009,0.8312185577060938,0.009,0.8367992498385906,0.0089,0.836389616958661,0.0089,0.8381459135549232,0.0089,0.4094164452382497
MTL2,DETOXIS-HatEval,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.9023353494623656,0.8848375313800494,0.8759070043931395,0.896012699901817,0.9010420141923033,0.9023353494623656,0.9014679922889309,0.2550748186085814,0.7745671076297613,0.0124,0.7308437487625143,0.0132,0.7236921746176408,0.0133,0.7419477700927685,0.013,0.7702646490908244,0.0125,0.7745671076297613,0.0124,0.7690198636551097,0.0125,0.5446113950439863
MTL2,DETOXIS-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,1,0,0.9067372311827956,0.9038466298115277,0.9034167401557841,0.9043134653246178,0.9066862914110061,0.9067372311827956,0.9066702523339494,0.23705618822927116,0.8354793764657193,0.0089,0.8316603382410477,0.009,0.8341994852593922,0.009,0.8302139680537775,0.0091,0.8359679979502305,0.0089,0.8354793764657193,0.0089,0.8375038283009149,0.0089,0.41134133019617625
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.679133064516129,0.41218470801763224,0.49997296659755863,0.45318705640220996,0.556626639417408,0.679133064516129,0.5367779903680081,0.6311626304221409,0.6818179883143006,0.0139,0.4054052374613004,0.0146,0.5,0.0149,0.3409089941571503,0.0141,0.5528255017060004,0.0148,0.6818179883143006,0.0139,0.4648762429647637,0.0148,0.6209866378988538
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.5883568548387097,0.39857047380999727,0.5074637127469187,0.6460600678052701,0.4561739101251442,0.5883568548387097,0.6363641463209306,0.6729663673267569,0.6272911206143376,0.0117,0.4855952784470724,0.0121,0.5544197233373135,0.012,0.7309324729134956,0.0107,0.5315791878969469,0.012,0.6272911206143376,0.0117,0.7109720975867013,0.0109,0.6623313563210624
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.6825268817204301,0.40837858760234047,0.5013479894477474,0.7037727302447869,0.5547535056209897,0.6825268817204301,0.6964370217824407,0.6024782116695118,0.7023515075403626,0.0136,0.4824419941952286,0.0149,0.537267685127263,0.0148,0.7101187375116104,0.0135,0.6050755580512355,0.0146,0.7023515075403626,0.0136,0.7060034416574442,0.0136,0.571347810966628
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.6524361559139785,0.5608816336619664,0.5922355617633404,0.6972930163919,0.5950252005438974,0.6524361559139785,0.6870461561450268,0.6435943061305631,0.7067469076194418,0.011,0.6661517344300576,0.0114,0.6672662911260165,0.0114,0.7235503399128722,0.0108,0.6859257904592562,0.0112,0.7067469076194418,0.011,0.7182952455567528,0.0109,0.5957670607737132
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.7447748655913979,0.6452786897929433,0.6374759380077674,0.7272864846875379,0.7137056500434958,0.7447748655913979,0.7368281559961554,0.5188666739450988,0.7496498547269612,0.0129,0.6904580046863292,0.0138,0.682935991545607,0.0139,0.7144756441069273,0.0134,0.7393665753956935,0.0131,0.7496498547269612,0.0129,0.7415507963713434,0.013,0.5111694191183362
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.7580645161290323,0.7400612411911957,0.734710149149623,0.7607449025057983,0.7517168132228365,0.7580645161290323,0.7595793094639042,0.5124425747702197,0.8021258104566147,0.0096,0.7957744302722208,0.0097,0.7959350405277186,0.0097,0.7977458153966921,0.0097,0.8017956836714571,0.0096,0.8021258104566147,0.0096,0.8034899441741745,0.0096,0.43847785038607456
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.7957157258064516,0.7506417472128836,0.7389515080936047,0.7716726596574457,0.7891457513573453,0.7957157258064516,0.7897141307169909,0.44951038318936537,0.7644102340332691,0.0126,0.7182413286021582,0.0134,0.7120100973672143,0.0135,0.7303872426039308,0.0132,0.7595816397712767,0.0127,0.7644102340332691,0.0126,0.7593020611606939,0.0127,0.49853599156652173
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8313844086021506,0.8260092563029069,0.8254384987536317,0.8266640861125685,0.8312247210748378,0.8313844086021506,0.831144578852852,0.3897008686777084,0.8177415275670207,0.0093,0.8136650541815268,0.0094,0.8168101993061336,0.0093,0.813181729857605,0.0094,0.8182710526512267,0.0093,0.8177415275670207,0.0093,0.8213590436136711,0.0092,0.4071153072374208
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8279569892473118,0.793717379691015,0.7833456616313527,0.8091165836028142,0.824189117524293,0.8279569892473118,0.8242793003114519,0.3978697049681858,0.7687955641170273,0.0126,0.7242325342746775,0.0133,0.7181094043928011,0.0134,0.7346585034549008,0.0131,0.7644715865550797,0.0126,0.7687955641170273,0.0126,0.7634669499433934,0.0127,0.497750289099557
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8609038978494624,0.8568645701001512,0.8571919569441653,0.856567708737494,0.8609660207422415,0.8609038978494624,0.8610571206083005,0.3349722312022281,0.8289628454499471,0.0091,0.8251541396513392,0.0092,0.8282428582095764,0.0091,0.8242193232193674,0.0092,0.8294920250215065,0.0091,0.8289628454499471,0.0091,0.8320941496062897,0.009,0.3990246400237084
MTL2,DETOXIS-HatEval,DETOXIS,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8515288978494624,0.8231986513344431,0.8139694614122464,0.8356081273599749,0.8490381357337734,0.8515288978494624,0.8489792630206312,0.35427944152265467,0.7729494151828951,0.0125,0.7310356348313309,0.0132,0.7263761053007673,0.0133,0.7398975018352011,0.0131,0.7695054549561686,0.0125,0.7729494151828951,0.0125,0.7693242189848474,0.0125,0.508404534629413
MTL2,DETOXIS-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8804771505376344,0.8770784896823397,0.877673492758492,0.8765277156738819,0.880568670719647,0.8804771505376344,0.8807021488787441,0.29826373281658336,0.8295684462224674,0.0091,0.8257002260362893,0.0092,0.8287087132828596,0.0091,0.8247126243877745,0.0092,0.8300689311928835,0.0091,0.8295684462224674,0.0091,0.8325099409869747,0.009,0.40031151175498964
MTL2,DETOXIS-HatEval,DETOXIS,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8714885752688172,0.8479147827142614,0.8396993303724194,0.8583427710492855,0.869756623219392,0.8714885752688172,0.8697169530433861,0.32189863053380807,0.7759501282446972,0.0124,0.7329186753869293,0.0132,0.7268586895584244,0.0133,0.7436994046712171,0.013,0.7718023103772474,0.0125,0.7759501282446972,0.0124,0.7712874392479853,0.0125,0.5201404405491693
MTL2,DETOXIS-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8936491935483872,0.8906392350974974,0.8913258158911361,0.8900186525695529,0.8937393847476838,0.8936491935483872,0.893892178783628,0.27103720201599985,0.8325992090863107,0.009,0.8286137850918378,0.0091,0.8308858287433228,0.009,0.8274415246220302,0.0091,0.8330452726354685,0.009,0.8325992090863107,0.009,0.8345464245592267,0.009,0.4013449251651764
MTL2,DETOXIS-HatEval,DETOXIS,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8861055107526882,0.8658229767447011,0.8586180642359734,0.8745690046048349,0.8848538918594653,0.8861055107526882,0.8847821006771227,0.29441045001950317,0.7731830227434787,0.0125,0.7318179980382336,0.0132,0.7269381761002998,0.0133,0.739567993665353,0.0131,0.7700502914059706,0.0125,0.7731830227434787,0.0125,0.7691387042562129,0.0125,0.5293920772416251
MTL2,DETOXIS-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.90440188172043,0.9017050229503554,0.9024002041227742,0.9010629980666456,0.9044812213814394,0.90440188172043,0.9046109610509256,0.25071308964522937,0.8332073389433026,0.009,0.8294437683462472,0.0091,0.8322524694900929,0.009,0.8280143149303397,0.0091,0.8337400290681505,0.009,0.8332073389433026,0.009,0.8355959758766567,0.0089,0.40717660422836033
MTL2,DETOXIS-HatEval,DETOXIS,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8925235215053764,0.8738627358077403,0.8672316419209324,0.8817508842710357,0.8914745671731152,0.8925235215053764,0.8913913822857371,0.2793399137274552,0.7729483509115485,0.0125,0.7325651173150094,0.0132,0.72830315073746,0.0132,0.7388600732723748,0.0131,0.7703089005041087,0.0125,0.7729483509115485,0.0125,0.7692486997936457,0.0125,0.5351075551339559
MTL2,DETOXIS-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.9093245967741936,0.9067955516179141,0.9076219377257994,0.906056027586714,0.9094126884757534,0.9093245967741936,0.9095832118295771,0.23736698629875339,0.833206419276222,0.009,0.8291814558672475,0.0091,0.8314535693747903,0.009,0.8280511899858727,0.0091,0.8336253129436809,0.009,0.833206419276222,0.009,0.8351394685944186,0.009,0.4080588557890484
MTL2,DETOXIS-HatEval,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.8989751344086022,0.8813523375869154,0.8743368888691974,0.8897612034764878,0.8979450581839459,0.8989751344086022,0.8979833249099635,0.2687105398585078,0.7754834452592033,0.0124,0.7349382937375954,0.0131,0.729966359473847,0.0132,0.741729761981021,0.013,0.7726202106323385,0.0125,0.7754834452592033,0.0124,0.7711781881738351,0.0125,0.5369665954794203
MTL2,DETOXIS-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,2,0,0.9137264784946236,0.9112765602345366,0.9119328896642231,0.9106709252792873,0.9137931087591096,0.9137264784946236,0.9139077767704166,0.22966905491807127,0.833357704510967,0.009,0.8293601458631006,0.0091,0.8316360511266151,0.009,0.828121596415843,0.0091,0.83379263542734,0.009,0.833357704510967,0.009,0.835222008790862,0.009,0.4089861897485597
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.6774025537634409,0.41359849431095314,0.49995303149972187,0.4827880775078134,0.5562566034748111,0.6774025537634409,0.5548607681763703,0.6387754779349091,0.6818179883143006,0.0139,0.4054052374613004,0.0146,0.5,0.0149,0.3409089941571503,0.0141,0.5528255017060004,0.0148,0.6818179883143006,0.0139,0.4648762429647637,0.0148,0.6261367623295102
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.5826108870967742,0.38310233857513365,0.5001836709040829,0.49358537474096675,0.4429761161357589,0.5826108870967742,0.5093002831442627,0.6765620074605428,0.5852922242148343,0.0119,0.3692014235135902,0.0116,0.5,0.0121,0.29264611210741714,0.011,0.4321816014024882,0.012,0.5852922242148343,0.0119,0.3425671846309731,0.0115,0.6694392834390912
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.6821572580645161,0.4055238860217811,0.5,0.34107862903225805,0.5532667440854702,0.6821572580645161,0.4653450667616921,0.6100261707780181,0.6818179883143006,0.0139,0.4054052374613004,0.0146,0.5,0.0149,0.3409089941571503,0.0141,0.5528255017060004,0.0148,0.6818179883143006,0.0139,0.4648762429647637,0.0148,0.5840471923351288
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.6030073924731183,0.42322039762350006,0.5232458192410908,0.7229910404216915,0.4780417292427316,0.6030073924731183,0.7015173011043909,0.6611122290293376,0.6650420747689336,0.0114,0.5940701772543562,0.0119,0.6129635017101452,0.0118,0.7040654586869636,0.011,0.6227097938097386,0.0117,0.6650420747689336,0.0114,0.6952890366111878,0.0111,0.6377849076475416
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.721875,0.5765060024547936,0.5875995169381648,0.7112309666430965,0.6670854671217538,0.721875,0.7164342255801806,0.5320384746277205,0.7413400240525324,0.013,0.6778165494589157,0.0139,0.6693552007353787,0.014,0.7043820800394928,0.0136,0.7296174003548217,0.0132,0.7413400240525324,0.013,0.731552808069823,0.0132,0.5247034579515457
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.7250504032258065,0.6983931029964764,0.6954886285096318,0.7311221644926731,0.7135385876070309,0.7250504032258065,0.7293357786331061,0.5643694658753692,0.7739182415965421,0.0101,0.7670818481015569,0.0102,0.7691843461557164,0.0102,0.7719962990488772,0.0101,0.7733643814068973,0.0101,0.7739182415965421,0.0101,0.7796097813043118,0.01,0.48835387102195194
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.7869287634408602,0.7439941707077575,0.7356377137822512,0.757068646914567,0.78223242366358,0.7869287634408602,0.7811730756301093,0.4607966826487614,0.7533332978576218,0.0128,0.7051353945111355,0.0136,0.6993841272071549,0.0137,0.7173316520183571,0.0134,0.7483037553830079,0.0129,0.7533332978576218,0.0128,0.7482366615298689,0.0129,0.5111013267721448
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8155577956989248,0.8104812233269965,0.8113571067795495,0.809781547172463,0.8157850553934815,0.8155577956989248,0.8161803200832841,0.42137979454891655,0.8087910976226607,0.0095,0.8044634108214794,0.0096,0.8076228601019645,0.0095,0.8041524746891741,0.0096,0.8093146257202658,0.0095,0.8087910976226607,0.0095,0.8125936443195803,0.0094,0.42801874748298097
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8218245967741936,0.7906796434421596,0.7853642550801506,0.7973388359217506,0.819960141566219,0.8218245967741936,0.8191406087479489,0.4055287467375878,0.7593432381519992,0.0127,0.7087389296045895,0.0135,0.7020649769728957,0.0136,0.7261330092639522,0.0133,0.7526236073690292,0.0128,0.7593432381519992,0.0127,0.7540542028123306,0.0128,0.5174660823174886
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8524697580645162,0.8485906755225475,0.8498822444991976,0.8475664122909693,0.8527181055714262,0.8524697580645162,0.853221292156328,0.3543575889000328,0.8222888214466362,0.0092,0.8171243763759822,0.0093,0.8182801248144843,0.0093,0.8181919413661494,0.0093,0.8222515452207805,0.0092,0.8222888214466362,0.0092,0.8243386134235056,0.0092,0.413195390360696
MTL2,DETOXIS-HatEval,DETOXIS,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.847883064516129,0.8220129982609856,0.818228726749424,0.8264246861445133,0.8468985824723216,0.847883064516129,0.8463997176331632,0.36305043545141014,0.7660300550228286,0.0126,0.7211417446348464,0.0134,0.7154945978486327,0.0134,0.7316784635150051,0.0132,0.7617063995691293,0.0127,0.7660300550228286,0.0126,0.7611443518395049,0.0127,0.5226817273667881
MTL2,DETOXIS-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-06,0.3,3,0,0.8740423387096774,0.8706809011466404,0.8719078075038127,0.8696639346797875,0.8742351565478558,0.8740423387096774,0.8746277511566467,0.31517767718722745,0.8274412562652319,0.0091,0.8231645192076602,0.0092,0.8256654043358405,0.0092,0.8232632812512529,0.0092,0.8277355013051284,0.0091,0.8274412562652319,0.0091,0.8305222646917988,0.0091,0.4141860542552812
